# Prioritization file for occultation-standard
# Version: 1.0.1
# Updated by: Joe P. Renaud
# Updated on: 2026-05-08 17:00:15
#
# Column 1: Rank
# Column 2: Target Name
# Column 3: Priority
# Column 4: Number of Hours Requested
# Column 5: Number of Hours Observed
# Column 6: Number of Hours Remaining
rank,target,priority,hours_req,hours_obs,hours_rem
4753,G2262966526793134208,0.368345,600.0,0.0,600.0
4754,G1175975171064860288,0.368233,600.0,0.0,600.0
4755,G4799718625791724800,0.368121,600.0,0.0,600.0
4756,G2538696795766240640,0.368009,600.0,0.0,600.0
4757,G3957715095141104896,0.367897,600.0,0.0,600.0
4758,G4789620367404714880,0.367785,600.0,0.0,600.0
4759,G6025626807464626688,0.367673,600.0,0.0,600.0
4760,G568852892050191232,0.367562,600.0,0.0,600.0
4761,G1881656993791971072,0.36745,600.0,0.0,600.0
4762,G1751465844874939520,0.367338,600.0,0.0,600.0
4763,G3810640296640437888,0.367226,600.0,0.0,600.0
4764,G4665475398568529536,0.367114,600.0,0.0,600.0
4765,G3517197135861791744,0.367002,600.0,0.0,600.0
4766,G6889841508084452096,0.36689,600.0,0.0,600.0
4767,G5538456402325902464,0.366779,600.0,0.0,600.0
4768,G5727704309331737984,0.366667,600.0,0.0,600.0
4769,G6340920292240327552,0.366555,600.0,0.0,600.0
4770,G2744993592641271808,0.366443,600.0,0.0,600.0
4771,G5493211945513736192,0.366331,600.0,0.0,600.0
4772,G6013074512147971072,0.366219,600.0,0.0,600.0
4773,G4147694585408492544,0.366107,600.0,0.0,600.0
4774,G1609422828196870016,0.365996,600.0,0.0,600.0
4775,G3166990828306187904,0.365884,600.0,0.0,600.0
4776,G6888991310717462784,0.365772,600.0,0.0,600.0
4777,G5579528659174620160,0.36566,600.0,0.0,600.0
4778,G774983417853994880,0.365548,600.0,0.0,600.0
4779,G1026091227731068672,0.365436,600.0,0.0,600.0
4780,G2824225637489575296,0.365324,600.0,0.0,600.0
4781,G1488713493897190912,0.365213,600.0,0.0,600.0
4782,G3007232750864494208,0.365101,600.0,0.0,600.0
4783,G2858377946115784192,0.364989,600.0,0.0,600.0
4784,G3787998534726473984,0.364877,600.0,0.0,600.0
4785,G390453591393476992,0.364765,600.0,0.0,600.0
4786,G6034669435935216256,0.364653,600.0,0.0,600.0
4787,G1286690429999759232,0.364541,600.0,0.0,600.0
4788,G1243900014427829504,0.36443,600.0,0.0,600.0
4789,G5560069296227885824,0.364318,600.0,0.0,600.0
4790,G460621193663868160,0.364206,600.0,0.0,600.0
4791,G6080019922572963072,0.364094,600.0,0.0,600.0
4792,G3198726857053354880,0.363982,600.0,0.0,600.0
4793,G2041647549231448576,0.36387,600.0,0.0,600.0
4794,G2760000105294020736,0.363758,600.0,0.0,600.0
4795,G531976848306029440,0.363647,600.0,0.0,600.0
4796,G1109797460271400064,0.363535,600.0,0.0,600.0
4797,G1073576832832273536,0.363423,600.0,0.0,600.0
4798,G1362168329835391360,0.363311,600.0,0.0,600.0
4799,G5541619525483067008,0.363199,600.0,0.0,600.0
4800,G3635220187160238976,0.363087,600.0,0.0,600.0
4801,G4931796875962607744,0.362975,600.0,0.0,600.0
4802,G4628824282266703360,0.362864,600.0,0.0,600.0
4803,G3512757101750383744,0.362752,600.0,0.0,600.0
4804,G4227847265085036928,0.36264,600.0,0.0,600.0
4805,G6101730333716439040,0.362528,600.0,0.0,600.0
4806,G3585056897585402624,0.362416,600.0,0.0,600.0
4807,G396401090304171648,0.362304,600.0,0.0,600.0
4808,G645394809901150720,0.362192,600.0,0.0,600.0
4809,G3464344539628178816,0.362081,600.0,0.0,600.0
4810,G2339775729048430080,0.361969,600.0,0.0,600.0
4811,G3471200269504872448,0.361857,600.0,0.0,600.0
4812,G5584595449275085568,0.361745,600.0,0.0,600.0
4813,G4067896841829648512,0.361633,600.0,0.0,600.0
4814,G2184848355951296640,0.361521,600.0,0.0,600.0
4815,G821870858566046976,0.361409,600.0,0.0,600.0
4816,G2219557292335446784,0.361298,600.0,0.0,600.0
4817,G2725915657149165056,0.361186,600.0,0.0,600.0
4818,G6447478877531494016,0.361074,600.0,0.0,600.0
4819,G149012692040809088,0.360962,600.0,0.0,600.0
4820,G1500576880763957248,0.36085,600.0,0.0,600.0
4821,G6500944760737059968,0.360738,600.0,0.0,600.0
4822,G1517460912599820416,0.360626,600.0,0.0,600.0
4823,G5641632065205202560,0.360515,600.0,0.0,600.0
4824,G6215577341068535424,0.360403,600.0,0.0,600.0
4825,G3006063484669537536,0.360291,600.0,0.0,600.0
4826,G6489605462958891776,0.360179,600.0,0.0,600.0
4827,G4011560481655102848,0.360067,600.0,0.0,600.0
4828,G1731656772807113344,0.359955,600.0,0.0,600.0
4829,G4981785205749583616,0.359843,600.0,0.0,600.0
4830,G6400310687693547648,0.359732,600.0,0.0,600.0
4831,G5067812580350366976,0.35962,600.0,0.0,600.0
4832,G2235547489937780864,0.359508,600.0,0.0,600.0
4833,G1610431698834663424,0.359396,600.0,0.0,600.0
4834,G716266271412108288,0.359284,600.0,0.0,600.0
4835,G2691837737355412864,0.359172,600.0,0.0,600.0
4836,G88348100049688448,0.35906,600.0,0.0,600.0
4837,G2125566571624248320,0.358949,600.0,0.0,600.0
4838,G5550475816755470720,0.358837,600.0,0.0,600.0
4839,G3981575146002452608,0.358725,600.0,0.0,600.0
4840,G4670214744657610880,0.358613,600.0,0.0,600.0
4841,G3300112167118760832,0.358501,600.0,0.0,600.0
4842,G4513252244294510336,0.358389,600.0,0.0,600.0
4843,G4996442863979758080,0.358277,600.0,0.0,600.0
4844,G918222711775127552,0.358166,600.0,0.0,600.0
4845,G6859061882657414144,0.358054,600.0,0.0,600.0
4846,G6451941417271766016,0.357942,600.0,0.0,600.0
4847,G4046623731374623744,0.35783,600.0,0.0,600.0
4848,G324658021013655296,0.357718,600.0,0.0,600.0
4849,G884621735214112128,0.357606,600.0,0.0,600.0
4850,G6264845838634448640,0.357494,600.0,0.0,600.0
4851,G2025630207464826112,0.357383,600.0,0.0,600.0
4852,G3545186097700859264,0.357271,600.0,0.0,600.0
4853,G1739466084207136640,0.357159,600.0,0.0,600.0
4854,G6673783350057970560,0.357047,600.0,0.0,600.0
4855,G6873624914164047872,0.356935,600.0,0.0,600.0
4856,G4941845725043903616,0.356823,600.0,0.0,600.0
4857,G1106906157010144512,0.356711,600.0,0.0,600.0
4858,G1353382991410983936,0.3566,600.0,0.0,600.0
4859,G3881258526878216064,0.356488,600.0,0.0,600.0
4860,G2437081889631649664,0.356376,600.0,0.0,600.0
4861,G2164220280877299968,0.356264,600.0,0.0,600.0
4862,G2149124054925938944,0.356152,600.0,0.0,600.0
4863,G2126812593181615360,0.35604,600.0,0.0,600.0
4864,G4876385647450862976,0.355928,600.0,0.0,600.0
4865,G3010491497169908224,0.355817,600.0,0.0,600.0
4866,G5002629167369360640,0.355705,600.0,0.0,600.0
4867,G2587120421724199552,0.355593,600.0,0.0,600.0
4868,G4312296874896813312,0.355481,600.0,0.0,600.0
4869,G2483546632546292608,0.355369,600.0,0.0,600.0
4870,G417278857613007744,0.355257,600.0,0.0,600.0
4871,G6466964628757031040,0.355145,600.0,0.0,600.0
4872,G5167425241450482304,0.355034,600.0,0.0,600.0
4873,G58760963700869888,0.354922,600.0,0.0,600.0
4874,G828895294768816000,0.35481,600.0,0.0,600.0
4875,G6529714990008850176,0.354698,600.0,0.0,600.0
4876,G4638764692013462656,0.354586,600.0,0.0,600.0
4877,G2627731673970180224,0.354474,600.0,0.0,600.0
4878,G6293738736464031872,0.354362,600.0,0.0,600.0
4879,G3891056717374424832,0.354251,600.0,0.0,600.0
4880,G5827090986486304896,0.354139,600.0,0.0,600.0
4881,G407990110362233344,0.354027,600.0,0.0,600.0
4882,G6356925195811993344,0.353915,600.0,0.0,600.0
4883,G4079766035488581888,0.353803,600.0,0.0,600.0
4884,G1522604496714411264,0.353691,600.0,0.0,600.0
4885,G3092801934056106368,0.353579,600.0,0.0,600.0
4886,G4843645554133532288,0.353468,600.0,0.0,600.0
4887,G5622601065125932416,0.353356,600.0,0.0,600.0
4888,G6209239859125856000,0.353244,600.0,0.0,600.0
4889,G3730531082032171136,0.353132,600.0,0.0,600.0
4890,G3799270006379741824,0.35302,600.0,0.0,600.0
4891,G2813252855042188544,0.352908,600.0,0.0,600.0
4892,G6360009355991597056,0.352796,600.0,0.0,600.0
4893,G1645117854717201664,0.352685,600.0,0.0,600.0
4894,G4171297530950694528,0.352573,600.0,0.0,600.0
4895,G6823884519952389376,0.352461,600.0,0.0,600.0
4896,G6258677269160600064,0.352349,600.0,0.0,600.0
4897,G3243084385931570304,0.352237,600.0,0.0,600.0
4898,G6362725463246365568,0.352125,600.0,0.0,600.0
4899,G837752513755819904,0.352013,600.0,0.0,600.0
4900,G6909641788354387712,0.351902,600.0,0.0,600.0
4901,G4815125429396574208,0.35179,600.0,0.0,600.0
4902,G1823015224030836096,0.351678,600.0,0.0,600.0
4903,G5219760276947902080,0.351566,600.0,0.0,600.0
4904,G2227350905632198656,0.351454,600.0,0.0,600.0
4905,G6549362506883245184,0.351342,600.0,0.0,600.0
4906,G2493157188806780160,0.35123,600.0,0.0,600.0
4907,G3134920681169717632,0.351119,600.0,0.0,600.0
4908,G3039116526487333760,0.351007,600.0,0.0,600.0
4909,G2921531282683484672,0.350895,600.0,0.0,600.0
4910,G458965153052917248,0.350783,600.0,0.0,600.0
4911,G1944859430422712576,0.350671,600.0,0.0,600.0
4912,G3476697548469965440,0.350559,600.0,0.0,600.0
4913,G1697151005551084288,0.350447,600.0,0.0,600.0
4914,G4555305815235699712,0.350336,600.0,0.0,600.0
4915,G3195755255080283008,0.350224,600.0,0.0,600.0
4916,G5207718082002156032,0.350112,600.0,0.0,600.0
4917,G1160657535276808192,0.35,600.0,0.0,600.0
4918,G983381798063184896,0.349888,600.0,0.0,600.0
4919,G4570391767600475008,0.349776,600.0,0.0,600.0
4920,G1559350656351826432,0.349664,600.0,0.0,600.0
4921,G5942635910318609152,0.349553,600.0,0.0,600.0
4922,G478502345105741824,0.349441,600.0,0.0,600.0
4923,G3189033459461435008,0.349329,600.0,0.0,600.0
4924,G988832455158547328,0.349217,600.0,0.0,600.0
4925,G6881381762539490176,0.349105,600.0,0.0,600.0
4926,G5511241187431500416,0.348993,600.0,0.0,600.0
4927,G477507252722395008,0.348881,600.0,0.0,600.0
4928,G4372573300589748864,0.34877,600.0,0.0,600.0
4929,G5618145191179715072,0.348658,600.0,0.0,600.0
4930,G2397735591153794944,0.348546,600.0,0.0,600.0
4931,G1616454754812126976,0.348434,600.0,0.0,600.0
4932,G393841324160928256,0.348322,600.0,0.0,600.0
4933,G3751218084070572672,0.34821,600.0,0.0,600.0
4934,G3870321096306272896,0.348098,600.0,0.0,600.0
4935,G4136575984556981120,0.347987,600.0,0.0,600.0
4936,G3731529713467668608,0.347875,600.0,0.0,600.0
4937,G2649536673176088704,0.347763,600.0,0.0,600.0
4938,G3566055927906813440,0.347651,600.0,0.0,600.0
4939,G3618394502454916480,0.347539,600.0,0.0,600.0
4940,G6393963688102035456,0.347427,600.0,0.0,600.0
4941,G2303536169395478656,0.347315,600.0,0.0,600.0
4942,G6859141528532331136,0.347204,600.0,0.0,600.0
4943,G2826049383682679040,0.347092,600.0,0.0,600.0
4944,G785994309547399296,0.34698,600.0,0.0,600.0
4945,G5272585625911511552,0.346868,600.0,0.0,600.0
4946,G976897153359543552,0.346756,600.0,0.0,600.0
4947,G5448255869989729152,0.346644,600.0,0.0,600.0
4948,G3778958109604219008,0.346532,600.0,0.0,600.0
4949,G5922339750304048512,0.346421,600.0,0.0,600.0
4950,G1220165715913685504,0.346309,600.0,0.0,600.0
4951,G6589087419614763264,0.346197,600.0,0.0,600.0
4952,G650395766743763072,0.346085,600.0,0.0,600.0
4953,G6148293242399827840,0.345973,600.0,0.0,600.0
4954,G513078378034369408,0.345861,600.0,0.0,600.0
4955,G4418257149730694144,0.345749,600.0,0.0,600.0
4956,G2018651538431892864,0.345638,600.0,0.0,600.0
4957,G5733386722861811584,0.345526,600.0,0.0,600.0
4958,G2410277685932023808,0.345414,600.0,0.0,600.0
4959,G3043569273701918336,0.345302,600.0,0.0,600.0
4960,G446604344555024256,0.34519,600.0,0.0,600.0
4961,G3224206763419887872,0.345078,600.0,0.0,600.0
4962,G4305339955579205376,0.344966,600.0,0.0,600.0
4963,G2372420126198974208,0.344855,600.0,0.0,600.0
4964,G1105774725183475456,0.344743,600.0,0.0,600.0
4965,G6526610317069471232,0.344631,600.0,0.0,600.0
4966,G3368010725283053568,0.344519,600.0,0.0,600.0
4967,G44831869365049088,0.344407,600.0,0.0,600.0
4968,G2187104450729147392,0.344295,600.0,0.0,600.0
4969,G3065669315681735168,0.344183,600.0,0.0,600.0
4970,G5623009774213614720,0.344072,600.0,0.0,600.0
4971,G4400955440915042560,0.34396,600.0,0.0,600.0
4972,G5310296160351731840,0.343848,600.0,0.0,600.0
4973,G6268749551588494848,0.343736,600.0,0.0,600.0
4974,G2376452756892238080,0.343624,600.0,0.0,600.0
4975,G6590980538119041920,0.343512,600.0,0.0,600.0
4976,G6262867164381769728,0.3434,600.0,0.0,600.0
4977,G5782084951854292224,0.343289,600.0,0.0,600.0
4978,G5970202457846412416,0.343177,600.0,0.0,600.0
4979,G2511217388847584640,0.343065,600.0,0.0,600.0
4980,G6897341379975681536,0.342953,600.0,0.0,600.0
4981,G3645093599714738432,0.342841,600.0,0.0,600.0
4982,G3931759748777206272,0.342729,600.0,0.0,600.0
4983,G592641444591064064,0.342617,600.0,0.0,600.0
4984,G2475628877516338688,0.342506,600.0,0.0,600.0
4985,G4232617805521635200,0.342394,600.0,0.0,600.0
4986,G5003751837460598016,0.342282,600.0,0.0,600.0
4987,G695496634202529536,0.34217,600.0,0.0,600.0
4988,G209551493029296768,0.342058,600.0,0.0,600.0
4989,G1512966655182592,0.341946,600.0,0.0,600.0
4990,G6593275111511044352,0.341834,600.0,0.0,600.0
4991,G6182462627815471232,0.341723,600.0,0.0,600.0
4992,G6330662329789623040,0.341611,600.0,0.0,600.0
4993,G5293971569448583296,0.341499,600.0,0.0,600.0
4994,G1235356568561159936,0.341387,600.0,0.0,600.0
4995,G5760265379818917760,0.341275,600.0,0.0,600.0
4996,G5683148692262391808,0.341163,600.0,0.0,600.0
4997,G5953887663800624512,0.341051,600.0,0.0,600.0
4998,G3959423255173780992,0.34094,600.0,0.0,600.0
4999,G2972074492176196736,0.340828,600.0,0.0,600.0
5000,G2050302904766731392,0.340716,600.0,0.0,600.0
5001,G4288369131028993152,0.340604,600.0,0.0,600.0
5002,G5343714304442112256,0.340492,600.0,0.0,600.0
5003,G4790843539730348544,0.34038,600.0,0.0,600.0
5004,G4746499857824888960,0.340268,600.0,0.0,600.0
5005,G5753860419644490880,0.340157,600.0,0.0,600.0
5006,G3927719730740183424,0.340045,600.0,0.0,600.0
5007,G974327594686005376,0.339933,600.0,0.0,600.0
5008,G3682206790076691968,0.339821,600.0,0.0,600.0
5009,G3607926086606734336,0.339709,600.0,0.0,600.0
5010,G749024502373761664,0.339597,600.0,0.0,600.0
5011,G2104688288924906368,0.339485,600.0,0.0,600.0
5012,G2746770231633346944,0.339374,600.0,0.0,600.0
5013,G1323073647720827648,0.339262,600.0,0.0,600.0
5014,G3562423107129031296,0.33915,600.0,0.0,600.0
5015,G3116370515557302784,0.339038,600.0,0.0,600.0
5016,G368235347610526592,0.338926,600.0,0.0,600.0
5017,G5707314003635280640,0.338814,600.0,0.0,600.0
5018,G5144918478948097152,0.338702,600.0,0.0,600.0
5019,G2499340528668381952,0.338591,600.0,0.0,600.0
5020,G1793406926371233280,0.338479,600.0,0.0,600.0
5021,G4283939920251942144,0.338367,600.0,0.0,600.0
5022,G5556552130328079488,0.338255,600.0,0.0,600.0
5023,G6211202246860716416,0.338143,600.0,0.0,600.0
5024,G5070159144322513408,0.338031,600.0,0.0,600.0
5025,G2454806498108260096,0.337919,600.0,0.0,600.0
5026,G6630560139225358208,0.337808,600.0,0.0,600.0
5027,G3018353451984291328,0.337696,600.0,0.0,600.0
5028,G6286405062626767488,0.337584,600.0,0.0,600.0
5029,G3738601634818313472,0.337472,600.0,0.0,600.0
5030,G318452862718801536,0.33736,600.0,0.0,600.0
5031,G4784080993463806208,0.337248,600.0,0.0,600.0
5032,G6092520343290313472,0.337136,600.0,0.0,600.0
5033,G537180463182852608,0.337025,600.0,0.0,600.0
5034,G6125644402384918784,0.336913,600.0,0.0,600.0
5035,G4016731725358582400,0.336801,600.0,0.0,600.0
5036,G1407640591706510208,0.336689,600.0,0.0,600.0
5037,G4684270866947335296,0.336577,600.0,0.0,600.0
5038,G3486741591486203264,0.336465,600.0,0.0,600.0
5039,G4554538489257447040,0.336353,600.0,0.0,600.0
5040,G6369361565675579136,0.336242,600.0,0.0,600.0
5041,G2704940235170530176,0.33613,600.0,0.0,600.0
5042,G2652163372095434240,0.336018,600.0,0.0,600.0
5043,G1834934449779973504,0.335906,600.0,0.0,600.0
5044,G4524562404979287168,0.335794,600.0,0.0,600.0
5045,G934383058802507776,0.335682,600.0,0.0,600.0
5046,G874723248642418432,0.33557,600.0,0.0,600.0
5047,G4448205033269188608,0.335459,600.0,0.0,600.0
5048,G3171192715071396480,0.335347,600.0,0.0,600.0
5049,G6561533039747584000,0.335235,600.0,0.0,600.0
5050,G5520440938665627520,0.335123,600.0,0.0,600.0
5051,G3543890426327087872,0.335011,600.0,0.0,600.0
5052,G6373142614365445376,0.334899,600.0,0.0,600.0
5053,G5302457982451804416,0.334787,600.0,0.0,600.0
5054,G2839578530664807296,0.334676,600.0,0.0,600.0
5055,G2226100829630733824,0.334564,600.0,0.0,600.0
5056,G3438159047440730112,0.334452,600.0,0.0,600.0
5057,G659466222275521792,0.33434,600.0,0.0,600.0
5058,G5299322415824152960,0.334228,600.0,0.0,600.0
5059,G5046265347902659840,0.334116,600.0,0.0,600.0
5060,G2076378063543230720,0.334004,600.0,0.0,600.0
5061,G5652139612500929920,0.333893,600.0,0.0,600.0
5062,G1208190488097757184,0.333781,600.0,0.0,600.0
5063,G1910537350322889472,0.333669,600.0,0.0,600.0
5064,G609018635927713408,0.333557,600.0,0.0,600.0
5065,G1857272952636126976,0.333445,600.0,0.0,600.0
5066,G3444974237126056320,0.333333,600.0,0.0,600.0
5067,G3343573701399553408,0.333221,600.0,0.0,600.0
5068,G6221072287863292800,0.33311,600.0,0.0,600.0
5069,G5672724364253985536,0.332998,600.0,0.0,600.0
5070,G2114708275825745152,0.332886,600.0,0.0,600.0
5071,G5638837828214566400,0.332774,600.0,0.0,600.0
5072,G4293180662661353216,0.332662,600.0,0.0,600.0
5073,G6544624715574043264,0.33255,600.0,0.0,600.0
5074,G768643397585917696,0.332438,600.0,0.0,600.0
5075,G3577641103971603072,0.332327,600.0,0.0,600.0
5076,G2325106766465608320,0.332215,600.0,0.0,600.0
5077,G4677368785783056768,0.332103,600.0,0.0,600.0
5078,G3273430150944714880,0.331991,600.0,0.0,600.0
5079,G5261371328860737280,0.331879,600.0,0.0,600.0
5080,G4760700561597671168,0.331767,600.0,0.0,600.0
5081,G2263317167924368896,0.331655,600.0,0.0,600.0
5082,G5697027694400683648,0.331544,600.0,0.0,600.0
5083,G60305708818561920,0.331432,600.0,0.0,600.0
5084,G777408841721355136,0.33132,600.0,0.0,600.0
5085,G6596443491705356544,0.331208,600.0,0.0,600.0
5086,G902430250170858240,0.331096,600.0,0.0,600.0
5087,G3277839261290356608,0.330984,600.0,0.0,600.0
5088,G277832638286087168,0.330872,600.0,0.0,600.0
5089,G2994152273344609920,0.330761,600.0,0.0,600.0
5090,G6306613875890976896,0.330649,600.0,0.0,600.0
5091,G1280363737014446464,0.330537,600.0,0.0,600.0
5092,G4992382577991722496,0.330425,600.0,0.0,600.0
5093,G719439633768366080,0.330313,600.0,0.0,600.0
5094,G1871653499579301504,0.330201,600.0,0.0,600.0
5095,G168604374341639936,0.330089,600.0,0.0,600.0
5096,G5375203389729630464,0.329978,600.0,0.0,600.0
5097,G5014082260308096,0.329866,600.0,0.0,600.0
5098,G3942397111459787776,0.329754,600.0,0.0,600.0
5099,G5160882734948420096,0.329642,600.0,0.0,600.0
5100,G328387568752506880,0.32953,600.0,0.0,600.0
5101,G4881596782811212416,0.329418,600.0,0.0,600.0
5102,G3771183806481625216,0.329306,600.0,0.0,600.0
5103,G1695711710470380160,0.329195,600.0,0.0,600.0
5104,G2420647214453447296,0.329083,600.0,0.0,600.0
5105,G1370091857301159680,0.328971,600.0,0.0,600.0
5106,G5287758370977617536,0.328859,600.0,0.0,600.0
5107,G1926781569473898240,0.328747,600.0,0.0,600.0
5108,G4385704566099697024,0.328635,600.0,0.0,600.0
5109,G1811368788843454208,0.328523,600.0,0.0,600.0
5110,G3121178057131851008,0.328412,600.0,0.0,600.0
5111,G2687764008119534720,0.3283,600.0,0.0,600.0
5112,G564753466026738304,0.328188,600.0,0.0,600.0
5113,G1766817191862240896,0.328076,600.0,0.0,600.0
5114,G3335208135897760128,0.327964,600.0,0.0,600.0
5115,G4087816973176237696,0.327852,600.0,0.0,600.0
5116,G3874646544985090432,0.32774,600.0,0.0,600.0
5117,G1723127959893775360,0.327629,600.0,0.0,600.0
5118,G2256321559550924928,0.327517,600.0,0.0,600.0
5119,G6720506439548324224,0.327405,600.0,0.0,600.0
5120,G5201401422061895040,0.327293,600.0,0.0,600.0
5121,G3801364782188861184,0.327181,600.0,0.0,600.0
5122,G3953098589412827520,0.327069,600.0,0.0,600.0
5123,G4546895101035153920,0.326957,600.0,0.0,600.0
5124,G6646754983425482240,0.326846,600.0,0.0,600.0
5125,G790747738835179392,0.326734,600.0,0.0,600.0
5126,G6083412160769480448,0.326622,600.0,0.0,600.0
5127,G4778758974931589760,0.32651,600.0,0.0,600.0
5128,G5356241865058076160,0.326398,600.0,0.0,600.0
5129,G2780900309508875008,0.326286,600.0,0.0,600.0
5130,G1633704133747972096,0.326174,600.0,0.0,600.0
5131,G5833529726589639168,0.326063,600.0,0.0,600.0
5132,G918978385501866624,0.325951,600.0,0.0,600.0
5133,G1883223522984694784,0.325839,600.0,0.0,600.0
5134,G3626531468320820352,0.325727,600.0,0.0,600.0
5135,G4874022178487399808,0.325615,600.0,0.0,600.0
5136,G5016148487467460480,0.325503,600.0,0.0,600.0
5137,G6631596458996218752,0.325391,600.0,0.0,600.0
5138,G5092558979319804672,0.32528,600.0,0.0,600.0
5139,G4405009585103905920,0.325168,600.0,0.0,600.0
5140,G3265038192868763264,0.325056,600.0,0.0,600.0
5141,G2011344905690057856,0.324944,600.0,0.0,600.0
5142,G1283428312143987584,0.324832,600.0,0.0,600.0
5143,G5380367898921640832,0.32472,600.0,0.0,600.0
